station_key,station_name,lat,lng,departures,arrivals,total_usage,balance_gap,imbalance_rate
32201,Westpark Dr & Leesburg Pike,38.92403,-77.235955,227,206,433,21,0.04849884526558892
31724,41st St & Alabama Ave SE / Fort Davis Rec,38.870353,-76.945283,106,85,191,21,0.1099476439790576
31720,Anacostia Roller Skating Pavilion,38.878771,-76.97093,1395,1375,2770,20,0.007220216606498195
32204,Tysons Metro North,38.920939,-77.222115,847,827,1674,20,0.011947431302270013
31199,Martha Custis Dr & Lyons Ln,38.841871,-77.082124,375,355,730,20,0.0273972602739726
31822,Stanton Square SE,38.855004,-76.984512,180,160,340,20,0.058823529411764705
31964,Virginia Theological Seminary,38.820152,-77.093879,108,88,196,20,0.10204081632653061
32296,Metro Park Dr & Walker Ln ,38.76843,-77.156504,122,103,225,19,0.08444444444444445
32246,Golf Course Sq and Golf Course Dr,38.944013,-77.353552,66,47,113,19,0.168141592920354
31048,King St Metro South,38.80576284873485,-77.060626745224,1735,1717,3452,18,0.005214368482039398
31914,Lee Center,38.797557,-77.053766,685,667,1352,18,0.013313609467455622
31730,Nebraska & Utah Ave NW,38.967291,-77.060662,793,776,1569,17,0.010834926704907584
32067,Shady Grove Metro East,39.121327,-77.164969,479,462,941,17,0.018065887353878853
32224,Town Center Pkwy & Sunset Hills Rd,38.955170598044894,-77.3630940914154,376,359,735,17,0.02312925170068027
32250,Glade Dr & Pinecrest Rd/Cathy Hudgins Cmty Ctr,38.941496,-77.366499,295,278,573,17,0.029668411867364748
31952,N Howard St & N Imboden St,38.818509,-77.105564,123,106,229,17,0.07423580786026202
31928,N. Beauregard St. & Berkley St.,38.84154815912996,-77.10773438215256,637,621,1258,16,0.012718600953895072
32037,King Farm Blvd & Pleasant Dr,39.114688,-77.171487,593,577,1170,16,0.013675213675213675
32200,Spring Hill Metro,38.929261,-77.240654,268,252,520,16,0.03076923076923077
31532,4th & Florida Ave NE,38.90731645057457,-77.00069814920425,29796,29781,59577,15,0.00025177501384762577
31728,55th & East Capitol St NE,38.889926,-76.922783,250,235,485,15,0.030927835051546393
31051,12th St N & N Pierce St,38.887659,-77.07592,1432,1418,2850,14,0.004912280701754386
32074,Twinbrook Metro,39.062041,-77.120776,944,930,1874,14,0.007470651013874066
32062,Wheaton Metro / Georgia Ave & Reedie Dr,39.038423828518326,-77.05102041363716,667,653,1320,14,0.010606060606060607
32216,Library St & Freedom Dr,38.959633,-77.358741,611,597,1208,14,0.011589403973509934
32609,W Columbia St & N Washington St,38.885621,-77.166917,538,524,1062,14,0.013182674199623353
32227,Greensboro & Pinnacle Dr,38.92245,-77.23034,26,12,38,14,0.3684210526315789
31220,21st & E St NW,38.8961140441491,-77.04661488533019,8683,8670,17353,13,0.0007491500028813462
32077,Rockville Pike & Old Georgetown Rd,39.049765,-77.11368,172,159,331,13,0.03927492447129909
32305,Carta Way & Sayward Blvd,38.95783369794528,-77.4193554659783,134,121,255,13,0.050980392156862744
32064,Amherst Ave & Prichard Rd,39.035965,-77.048395,132,119,251,13,0.05179282868525897
32065,Grandview & Blueridge Ave,39.043272,-77.053085,364,352,716,12,0.01675977653631285
32207,Westpark & Park Run Dr,38.928854,-77.22518,134,122,256,12,0.046875
32089,New Hampshire & Lockwood,39.0391022,-76.9918237,61,49,110,12,0.10909090909090909
32214,W&OD Trail & Explorer St/Reston Bus Station,38.957037,-77.359718,832,822,1654,10,0.006045949214026602
32415,Tanger Outlets,38.7968,-77.0026,763,753,1516,10,0.006596306068601583
32417,Hyattsville Library / Adelphi Rd & Toledo Rd,38.969471335,-76.949234128,499,489,988,10,0.010121457489878543
31800,Alabama & MLK Ave SE,38.84322988730829,-76.99937582015991,460,450,910,10,0.01098901098901099
31942,Whiting & Lane Dr,38.809709,-77.135788,178,168,346,10,0.028901734104046242
32434,Motiva Greenbelt,39.010335,-76.897747,84,74,158,10,0.06329113924050633
32402,Baltimore Ave & Van Buren St / Riverdale Park Station,38.969581,-76.937349,1214,1205,2419,9,0.0037205456800330715
32429,Bowdoin Ave & Calvert Rd/ College Park Station,38.978103,-76.928879,1955,1947,3902,8,0.0020502306509482316
32431,Baltimore Avenue and Hotel Drive at UMD,38.986639,-76.936073,1457,1449,2906,8,0.0027529249827942187
32220,W&OD Trail/Sunset Hills Rd & Isaac Newton Sq,38.951419,-77.340281,685,677,1362,8,0.005873715124816446
32242,Market St & St Francis St,38.95866,-77.361516,632,624,1256,8,0.006369426751592357
32225,Reston Pkwy & Spectrum Dr,38.964207741006206,-77.35428035259247,282,274,556,8,0.014388489208633094
32279,George Mason Blvd & Armstrong St,38.841099,-77.30718,157,149,306,8,0.026143790849673203
32238,Ridge Heights Rd & Seahawks Dr,38.936061,-77.337775,133,125,258,8,0.031007751937984496
31718,Ridge Rd Community Center,38.87622744575148,-76.94098126958124,84,76,160,8,0.05
32217,Sunset Hills Rd & Discovery Square,38.95534,-77.357611,20,12,32,8,0.25
31636,New Jersey Ave & N St NW/Dunbar HS,38.90733256111448,-77.01536044478416,10275,10268,20543,7,0.0003407486735140924
32009,Frederick Ave & Horners Ln,39.094772,-77.145213,148,141,289,7,0.02422145328719723
32094,Oak Leaf & Lockwood,39.0379809,-76.9945391,108,101,209,7,0.03349282296650718
32289,Franconia-Springfield Metro North,38.766946,-77.168902,504,498,1002,6,0.005988023952095809
32266,Emma Lee St & Morris St,38.877818,-77.209421,127,121,248,6,0.024193548387096774
32313,Huntington Ave & Metroview Pkwy,38.79724166658369,-77.07494925027612,72,66,138,6,0.043478260869565216
32090,Stewart & April,39.0449444,-76.9811552,27,21,48,6,0.125
31053,Columbia Pike & S Courthouse Rd,38.863833,-77.080319,1431,1426,2857,5,0.0017500875043752187
32068,Columbus Ave & Tribeca St,39.12582811177034,-77.16705948114395,442,437,879,5,0.005688282138794084
32078,Woodglen Dr & Executive Blvd,39.04317,-77.1135,400,395,795,5,0.006289308176100629
32297,Hilltop Rd & Willowmere Dr ,38.876903,-77.241518,225,220,445,5,0.011235955056179775
32047,Rockville Metro West,39.084379,-77.146866,212,207,419,5,0.011933174224343675
32069,Columbus Ave & Gramercy Blvd,39.12333,-77.16486,17,12,29,5,0.1724137931034483
31950,Long Bridge Aquatic Center,38.87056104566178,-77.04409494996071,2921,2917,5838,4,0.0006851661527920521
31727,17th St & Potomac Ave SE / Congressional Cemetery ,38.882458,-76.980715,2228,2224,4452,4,0.0008984725965858042
32241,Reston Pkwy & Bennington Woods Rd,38.973625,-77.351837,19,15,34,4,0.11764705882352941
31326,Hardy Rec Center,38.90970086204467,-77.08564639091492,4862,4859,9721,3,0.00030861022528546445
32086,Briggs Chaney & Castle Dr,39.081638,-76.945495,134,131,265,3,0.011320754716981131
32351,Wiehle Reston Metro North,38.947971,-77.337685,30,27,57,3,0.05263157894736842
32432,Bladensburg Waterfront Park,38.934324,-76.938248,1374,1372,2746,2,0.0007283321194464676
32433,Rhode Island Avenue /Charles Armentrout Drive - Melrose Skate Park ,38.946393,-76.94602,926,924,1850,2,0.001081081081081081
32294,GMU/Rappahannock River Ln,38.83480010457699,-77.30705653659993,278,276,554,2,0.0036101083032490976
32424,Roosevelt Center & Crescent Rd,39.00031,-76.878005,158,156,314,2,0.006369426751592357
32073,Blueridge Ave & Elkin St,39.04313,-77.05006,145,143,288,2,0.006944444444444444
32248,Olde Crafts Dr and Cartwright Pl,38.938797,-77.354067,111,109,220,2,0.00909090909090909
32311,Dulles Technology Dr & Sunrise Valley Dr,38.95664964981969,-77.41378779401839,77,75,152,2,0.013157894736842105
32233,Jones Branch Drive & Scotts Crossing Rd,38.928502,-77.215624,10,8,18,2,0.1111111111111111
31084,Ballenger Ave & Dulaney St,38.802677,-77.063562,1907,1906,3813,1,0.00026226068712300026
31083,Potomac Greens Dr & Slaters Ln,38.82175,-77.047494,1523,1522,3045,1,0.0003284072249589491
31813,Alabama Ave & Stanton Rd SE / Shops at Park Village,38.84627,-76.98185,215,214,429,1,0.002331002331002331
32314,Huntington Ave & Farrington Ave ,38.79506423015158,-77.07211837833732,92,91,183,1,0.00546448087431694
32239,Becontree Ln & Goldenrain Ct,38.966848,-77.329282,45,44,89,1,0.011235955056179775
32000,Norfolk Ave & Fairmont St,38.988562,-77.096539,1722,1722,3444,0,0.0
32267,Route 29 & Bisvey Dr,38.876912,-77.195847,392,392,784,0,0.0
32018,Needwood Rd & Eagles Head Ct,39.123513,-77.15741,103,103,206,0,0.0
31542,12th & Varnum St NE,38.943596,-76.990157,1230,1231,2461,-1,-0.0004063388866314506
31099,Madison St & N Henry St,38.813485,-77.049468,815,816,1631,-1,-0.0006131207847946045
32608,Falls Church City Hall / Park Ave & Little Falls St,38.885434,-77.173605,775,776,1551,-1,-0.0006447453255963894
32056,East West Hwy & 16th St,38.995681,-77.038721,616,617,1233,-1,-0.0008110300081103001
31001,Brenman Park Dr & Somervelle St,38.809187,-77.116242,407,408,815,-1,-0.001226993865030675
32076,Citadel Ave & McGrath Blvd,39.049,-77.10933,293,294,587,-1,-0.0017035775127768314
322840,Reston Cmty Ctr/Hunters Woods Plaza,38.936418545319846,-77.3609955168468,1,2,3,-1,-0.3333333333333333
name:10th & E St NW,10th & E St NW,38.9,-77.03,0,1,1,-1,-1.0
name:10th St & Constitution Ave NW,10th St & Constitution Ave NW,38.89,-77.03,0,1,1,-1,-1.0
name:10th St & Spring Rd NW,10th St & Spring Rd NW,38.94,-77.03,0,1,1,-1,-1.0
name:13th & O St NW/ Logan Circle,13th & O St NW/ Logan Circle,38.91,-77.03,0,1,1,-1,-1.0
name:13th & U St NW,13th & U St NW,38.92,-77.03,0,1,1,-1,-1.0
name:14th & Quincy St NW,14th & Quincy St NW,38.94,-77.03,0,1,1,-1,-1.0
name:15th & P St NW,15th & P St NW,38.91,-77.03,0,1,1,-1,-1.0
name:16th & Irving St NW,16th & Irving St NW,38.93,-77.04,0,1,1,-1,-1.0
name:17th & G St NW,17th & G St NW,38.9,-77.04,0,1,1,-1,-1.0
name:18th & C St NW,18th & C St NW,38.89,-77.04,0,1,1,-1,-1.0
name:18th St & Rhode Island Ave NE,18th St & Rhode Island Ave NE,38.93,-76.98,0,1,1,-1,-1.0
name:1st & S Capitol St SE / Oxon Run Trail,1st & S Capitol St SE / Oxon Run Trail,38.82,-77.01,0,1,1,-1,-1.0
name:20th & E St NW,20th & E St NW,38.9,-77.05,0,1,1,-1,-1.0
name:20th & L St NW,20th & L St NW,38.9,-77.04,0,1,1,-1,-1.0
name:21st & E St NW,21st & E St NW,38.9,-77.05,0,1,1,-1,-1.0
name:21st St & G st NW,21st St & G st NW,38.9,-77.05,0,1,1,-1,-1.0
name:2nd & V St SW / James Creek Marina,2nd & V St SW / James Creek Marina,38.86,-77.01,0,1,1,-1,-1.0
name:2nd St & Massachusetts Ave NE,2nd St & Massachusetts Ave NE,38.89,-77.0,0,1,1,-1,-1.0
name:39th St & Tunlaw Rd NW,39th St & Tunlaw Rd NW,38.93,-77.08,0,1,1,-1,-1.0
name:3rd St & Pennsylvania Ave SE,3rd St & Pennsylvania Ave SE,38.89,-77.0,0,1,1,-1,-1.0
name:4th & O St SW,4th & O St SW,38.87,-77.02,0,1,1,-1,-1.0
name:4th & W St NE,4th & W St NE,38.92,-77.0,0,1,1,-1,-1.0
name:5th & Kennedy St NW,5th & Kennedy St NW,38.96,-77.02,0,1,1,-1,-1.0
name:5th & Morse St NE,5th & Morse St NE,38.91,-77.0,0,1,1,-1,-1.0
name:8th & K St NE,8th & K St NE,38.9,-77.0,0,1,1,-1,-1.0
name:Anacostia Library,Anacostia Library,38.87,-76.98,0,1,1,-1,-1.0
name:Army Navy Dr & S Eads St,Army Navy Dr & S Eads St,38.86,-77.05,0,1,1,-1,-1.0
name:Benning Branch Library,Benning Branch Library,38.89,-76.95,0,1,1,-1,-1.0
name:Braddock Rd Metro North,Braddock Rd Metro North,38.81,-77.05,0,1,1,-1,-1.0
name:Connecticut Ave & McKinley St NW,Connecticut Ave & McKinley St NW,38.96,-77.08,0,1,1,-1,-1.0
name:Connecticut Ave & Ordway St NW / Cleveland Park Metro,Connecticut Ave & Ordway St NW / Cleveland Park Metro ,38.94,-77.06,0,1,1,-1,-1.0
name:Constitution Ave & 2nd St NW/DOL,Constitution Ave & 2nd St NW/DOL,38.89,-77.01,0,1,1,-1,-1.0
name:Eisenhower Ave & Mill Race Ln,Eisenhower Ave & Mill Race Ln,38.8,-77.07,0,1,1,-1,-1.0
name:Fairfax Dr & N Taylor St,Fairfax Dr & N Taylor St,38.88,-77.11,0,1,1,-1,-1.0
name:Florida Ave & R St NW,Florida Ave & R St NW,38.91,-77.01,0,1,1,-1,-1.0
name:Georgia & Missouri Ave NW,Georgia & Missouri Ave NW,38.96,-77.03,0,1,1,-1,-1.0
name:Kenmore Ave & Seminary Rd,Kenmore Ave & Seminary Rd,38.83,-77.11,0,1,1,-1,-1.0
name:Kennedy Center,Kennedy Center,38.9,-77.06,0,1,1,-1,-1.0
name:King Greenleaf Rec Center,King Greenleaf Rec Center,38.88,-77.01,0,1,1,-1,-1.0
name:King St Metro South,King St Metro South,38.81,-77.06,0,1,1,-1,-1.0
name:Langston Blvd & N Adams St,Langston Blvd & N Adams St,38.9,-77.09,0,1,1,-1,-1.0
name:Langston Blvd & N Monroe St,Langston Blvd & N Monroe St,38.9,-77.1,0,1,1,-1,-1.0
name:Market Square / King St & Royal St,Market Square / King St & Royal St,38.8,-77.04,0,1,1,-1,-1.0
name:McLean Metro,McLean Metro,38.92,-77.21,0,1,1,-1,-1.0
name:Montgomery Ave & Waverly St,Montgomery Ave & Waverly St ,38.98,-77.09,0,1,1,-1,-1.0
name:New Jersey Ave & R St NW,New Jersey Ave & R St NW,38.91,-77.02,0,1,1,-1,-1.0
name:New Mexico & Cathedral Ave NW,New Mexico & Cathedral Ave NW,38.93,-77.08,0,1,1,-1,-1.0
name:Norfolk Ave & Fairmont St,Norfolk Ave & Fairmont St,38.99,-77.1,0,1,1,-1,-1.0
name:North Capitol & K St NE,North Capitol & K St NE,38.9,-77.01,0,1,1,-1,-1.0
name:Northwestern High School,Northwestern High School,38.98,-76.95,0,1,1,-1,-1.0
name:Oklahoma Ave & Benning Rd NE,Oklahoma Ave & Benning Rd NE,38.9,-76.97,0,1,1,-1,-1.0
name:Pennsylvania & Minnesota Ave SE,Pennsylvania & Minnesota Ave SE,38.87,-76.97,0,1,1,-1,-1.0
name:Potomac Ave & 35th St S,Potomac Ave & 35th St S,38.84,-77.05,0,1,1,-1,-1.0
name:Radford & Osage St,Radford & Osage St,38.83,-77.09,0,1,1,-1,-1.0
name:Reservoir Rd & 38th St NW,Reservoir Rd & 38th St NW,38.91,-77.07,0,1,1,-1,-1.0
name:Rhode Island & Montana Ave NE,Rhode Island & Montana Ave NE,38.92,-76.99,0,1,1,-1,-1.0
name:Rhode Island Ave Metro,Rhode Island Ave Metro,38.92,-77.0,0,1,1,-1,-1.0
name:River Rd & Landy Ln,River Rd & Landy Ln,38.96,-77.1,0,1,1,-1,-1.0
name:S Four Mile Run Dr & Shirlington Rd,S Four Mile Run Dr & Shirlington Rd,38.84,-77.09,0,1,1,-1,-1.0
name:Silver Spring Metro / Colesville Rd & Wayne Ave,Silver Spring Metro / Colesville Rd & Wayne Ave,39.0,-77.03,0,1,1,-1,-1.0
name:St Asaph & Pendleton St,St Asaph & Pendleton St,38.81,-77.04,0,1,1,-1,-1.0
name:W&OD Trail & Explorer St/Reston Bus Station,W&OD Trail & Explorer St/Reston Bus Station,38.96,-77.36,0,1,1,-1,-1.0
name:Washington Blvd & N Frederick St,Washington Blvd & N Frederick St,38.88,-77.13,0,1,1,-1,-1.0
name:West Falls Church Metro,West Falls Church Metro,38.9,-77.19,0,1,1,-1,-1.0
name:Wilson Blvd & N Quinn St,Wilson Blvd & N Quinn St,38.89,-77.08,0,1,1,-1,-1.0
name:Wilson Blvd & N Troy St,Wilson Blvd & N Troy St,38.89,-77.08,0,1,1,-1,-1.0
name:Wilson Blvd & N Uhle St,Wilson Blvd & N Uhle St,38.89,-77.08,0,1,1,-1,-1.0
name:Wisconsin Ave & Rodman St NW,Wisconsin Ave & Rodman St NW,38.94,-77.08,0,1,1,-1,-1.0
name:Wisconsin Ave & Upton St NW,Wisconsin Ave & Upton St NW,38.94,-77.08,0,1,1,-1,-1.0
31111,10th & U St NW,38.9172,-77.0259,10484,10486,20970,-2,-9.537434430138292e-05
31721,Anacostia Ave & East Capitol St NE,38.890461,-76.96128,1560,1562,3122,-2,-0.0006406149903907751
31078,Arlington Blvd & S George Mason Dr,38.869442,-77.104503,1512,1514,3026,-2,-0.0006609385327164573
32044,Rockville Metro East,39.085394,-77.145803,224,226,450,-2,-0.0044444444444444444
31814,Mississippi Ave & 19th St SE / THEARC,38.84377,-76.97557,129,131,260,-2,-0.007692307692307693
33203,Howard Rd & Suitland Pkwy SE,38.865149,-77.001045,82,84,166,-2,-0.012048192771084338
32087,White Oak Rec Center,39.0461435,-76.9757228,48,50,98,-2,-0.02040816326530612
32091,Stewart Ln & Old Columbia Pike,39.0456521,-76.9854381,43,45,88,-2,-0.022727272727272728
32093,White Oak Transit Center,39.04104,-76.987125,36,38,74,-2,-0.02702702702702703
32249,Green Range Dr and Glade Dr,38.93714618600706,-77.36786842346191,1,3,4,-2,-0.5
name:10th & H St NE,10th & H St NE,38.9,-76.99,0,2,2,-2,-1.0
name:11th & V St NW,11th & V St NW,38.92,-77.03,0,2,2,-2,-1.0
name:12th & Newton St NE,12th & Newton St NE,38.93,-76.99,0,2,2,-2,-1.0
name:12th St & Pennsylvania Ave SE,12th St & Pennsylvania Ave SE,38.88,-76.99,0,2,2,-2,-1.0
name:14th & D St SE,14th & D St SE,38.88,-76.99,0,2,2,-2,-1.0
name:14th & Harvard St NW,14th & Harvard St NW,38.93,-77.03,0,2,2,-2,-1.0
name:15th St & N Scott St,15th St & N Scott St,38.89,-77.08,0,2,2,-2,-1.0
name:17th & K St NW,17th & K St NW,38.9,-77.04,0,2,2,-2,-1.0
name:18th St & Pennsylvania Ave NW,18th St & Pennsylvania Ave NW,38.9,-77.04,0,2,2,-2,-1.0
name:19th & E Street NW,19th & E Street NW,38.9,-77.04,0,2,2,-2,-1.0
name:1st & D St SE,1st & D St SE,38.88,-77.01,0,2,2,-2,-1.0
name:20th St & Virginia Ave NW,20th St & Virginia Ave NW,38.89,-77.05,0,2,2,-2,-1.0
name:22nd & P ST NW,22nd & P ST NW,38.91,-77.05,0,2,2,-2,-1.0
name:2nd & G St NE,2nd & G St NE,38.9,-77.0,0,2,2,-2,-1.0
name:3rd & N St NE,3rd & N St NE,38.91,-77.0,0,2,2,-2,-1.0
name:48th Pl & MacArthur Blvd NW,48th Pl & MacArthur Blvd NW,38.92,-77.1,0,2,2,-2,-1.0
name:4th & College St NW,4th & College St NW,38.92,-77.02,0,2,2,-2,-1.0
name:8th & O St NW,8th & O St NW,38.91,-77.02,0,2,2,-2,-1.0
name:9th & G St NW,9th & G St NW,38.9,-77.02,0,2,2,-2,-1.0
name:9th & Upshur St NW,9th & Upshur St NW,38.94,-77.03,0,2,2,-2,-1.0
name:Ballston Metro / Stuart St & 9th St N,Ballston Metro / Stuart St & 9th St N,38.88,-77.11,0,2,2,-2,-1.0
name:Columbia Pike & S George Mason Dr,Columbia Pike & S George Mason Dr,38.86,-77.1,0,2,2,-2,-1.0
name:Columbia Pike & S Highland St,Columbia Pike & S Highland St,38.86,-77.09,0,2,2,-2,-1.0
name:Columbia Rd & Georgia Ave NW,Columbia Rd & Georgia Ave NW,38.93,-77.02,0,2,2,-2,-1.0
name:Fenton St & New York Ave,Fenton St & New York Ave ,38.99,-77.02,0,2,2,-2,-1.0
name:Franklin St & S Washington St,Franklin St & S Washington St,38.8,-77.05,0,2,2,-2,-1.0
name:Friendship Blvd & Willard Ave,Friendship Blvd & Willard Ave,38.96,-77.09,0,2,2,-2,-1.0
name:Georgia & New Hampshire Ave NW,Georgia & New Hampshire Ave NW,38.94,-77.02,0,2,2,-2,-1.0
name:Half & I St SW,Half & I St SW ,38.88,-77.01,0,2,2,-2,-1.0
name:Henry Bacon Dr & Lincoln Memorial Circle NW,Henry Bacon Dr & Lincoln Memorial Circle NW,38.89,-77.05,0,2,2,-2,-1.0
name:John McCormack Rd NE,John McCormack Rd NE,38.94,-77.0,0,2,2,-2,-1.0
name:Kenilworth Terr & Hayes St. NE,Kenilworth Terr & Hayes St. NE,38.9,-76.95,0,2,2,-2,-1.0
name:King St & Patrick St,King St & Patrick St,38.81,-77.05,0,2,2,-2,-1.0
name:Maryland Ave & 17th St NE,Maryland Ave & 17th St NE,38.9,-76.98,0,2,2,-2,-1.0
name:Mt Vernon Trail & S. Washington St.,Mt Vernon Trail & S. Washington St.,38.79,-77.05,0,2,2,-2,-1.0
name:N Pitt St & Montgomery St,N Pitt St & Montgomery St,38.81,-77.04,0,2,2,-2,-1.0
name:New Hampshire Ave & East-West Hwy,New Hampshire Ave & East-West Hwy,38.97,-77.0,0,2,2,-2,-1.0
name:New Hampshire Ave & Ward Pl NW,New Hampshire Ave & Ward Pl NW,38.91,-77.05,0,2,2,-2,-1.0
name:North Capitol St & G Pl NE,North Capitol St & G Pl NE,38.9,-77.01,0,2,2,-2,-1.0
name:Pentagon City Metro / 12th St & S Hayes St,Pentagon City Metro / 12th St & S Hayes St,38.86,-77.06,0,2,2,-2,-1.0
name:Prince St & Union St,Prince St & Union St,38.8,-77.04,0,2,2,-2,-1.0
name:Rhode Island & Connecticut Ave NW,Rhode Island & Connecticut Ave NW,38.91,-77.04,0,2,2,-2,-1.0
name:Thomas Jefferson St NW & Water/K St NW,Thomas Jefferson St NW & Water/K St NW,38.9,-77.06,0,2,2,-2,-1.0
name:Van Ness Metro / UDC,Van Ness Metro / UDC,38.94,-77.06,0,2,2,-2,-1.0
name:Wilson Blvd & N Quincy St,Wilson Blvd & N Quincy St,38.88,-77.11,0,2,2,-2,-1.0
name:Wisconsin Ave & K St NW,Wisconsin Ave & K St NW,38.9,-77.06,0,2,2,-2,-1.0
32234,Merrilee Dr & Lauren Elizabeth Lane,38.87857249314831,-77.23076596856116,438,441,879,-3,-0.0034129692832764505
32017,Monroe St & Monroe Pl,39.083673,-77.149162,351,354,705,-3,-0.00425531914893617
32038,King Farm Blvd & Piccard Dr,39.110314,-77.182669,347,350,697,-3,-0.00430416068866571
32320,Reston Cmty Ctr/Hunters Woods Plaza,38.936418545319846,-77.3609955168468,223,226,449,-3,-0.0066815144766146995
32304,Westwood Center Dr & Sheraton Tysons Dr,38.9291290090993,-77.24652310195275,119,122,241,-3,-0.012448132780082987
32901,6035 Warehouse,38.96381,-77.010266,4,7,11,-3,-0.2727272727272727
name:12th St & New York Ave NW,12th St & New York Ave NW,38.9,-77.03,0,3,3,-3,-1.0
name:13th & D St NE,13th & D St NE,38.89,-76.99,0,3,3,-3,-1.0
name:14th & L St NW,14th & L St NW,38.9,-77.03,0,3,3,-3,-1.0
name:14th & Q St NW,14th & Q St NW,38.91,-77.03,0,3,3,-3,-1.0
name:14th St & New York Ave NW,14th St & New York Ave NW,38.9,-77.03,0,3,3,-3,-1.0
name:15th St & New York Ave NW,15th St & New York Ave NW,38.9,-77.03,0,3,3,-3,-1.0
name:18th & Monroe St NE,18th & Monroe St NE,38.93,-76.98,0,3,3,-3,-1.0
name:1st & I St SE,1st & I St SE,38.88,-77.01,0,3,3,-3,-1.0
name:24th & N St NW,24th & N St NW,38.91,-77.05,0,3,3,-3,-1.0
name:4th & G St SW,4th & G St SW,38.88,-77.02,0,3,3,-3,-1.0
name:5th St & Massachusetts Ave NW,5th St & Massachusetts Ave NW,38.9,-77.02,0,3,3,-3,-1.0
name:6th St & Indiana Ave NW,6th St & Indiana Ave NW,38.89,-77.02,0,3,3,-3,-1.0
name:8th & D St NW,8th & D St NW,38.89,-77.02,0,3,3,-3,-1.0
name:8th & East Capitol St NE,8th & East Capitol St NE,38.89,-77.0,0,3,3,-3,-1.0
name:8th & H St NE,8th & H St NE,38.9,-76.99,0,3,3,-3,-1.0
name:California St & Florida Ave NW,California St & Florida Ave NW,38.92,-77.04,0,3,3,-3,-1.0
name:Columbia & Ontario Rd NW,Columbia & Ontario Rd NW,38.92,-77.04,0,3,3,-3,-1.0
name:Eads St & 12th St S,Eads St & 12th St S,38.86,-77.05,0,3,3,-3,-1.0
name:Georgia Ave & Morton St NW,Georgia Ave & Morton St NW,38.93,-77.02,0,3,3,-3,-1.0
name:Hardy Rec Center,Hardy Rec Center,38.91,-77.09,0,3,3,-3,-1.0
name:Harvard St & Adams Mill Rd NW,Harvard St & Adams Mill Rd NW,38.93,-77.04,0,3,3,-3,-1.0
name:Kansas Ave & Sherman Cr NW,Kansas Ave & Sherman Cr NW,38.95,-77.02,0,3,3,-3,-1.0
name:Lamont & Mt Pleasant NW,Lamont & Mt Pleasant NW,38.93,-77.04,0,3,3,-3,-1.0
name:N Lynn St & Fairfax Dr,N Lynn St & Fairfax Dr,38.89,-77.07,0,3,3,-3,-1.0
name:North Capitol & Douglas St NW / Reservoir Park Rec,North Capitol & Douglas St NW / Reservoir Park Rec ,38.92,-77.01,0,3,3,-3,-1.0
name:North Capitol St & F St NW,North Capitol St & F St NW,38.9,-77.01,0,3,3,-3,-1.0
name:Virginia Square Metro / Monroe St & 9th St N,Virginia Square Metro / Monroe St & 9th St N,38.88,-77.1,0,3,3,-3,-1.0
name:WAU / Flower Ave & Division St,WAU / Flower Ave & Division St,38.99,-77.0,0,3,3,-3,-1.0
31010,S Glebe Rd & Potomac Ave,38.8426,-77.0502,2259,2263,4522,-4,-0.0008845643520566122
31385,Old Meadow Rd & Old Meadow Ln,38.91898809004121,-77.21245960976546,218,222,440,-4,-0.00909090909090909
32255,Hartland Rd & Harte Pl,38.878601,-77.222808,156,160,316,-4,-0.012658227848101266
32277,Layton Hall Dr & University Dr,38.850932,-77.302732,108,112,220,-4,-0.01818181818181818
31989,Eisenhower Ave & Warburton St,38.803328,-77.119496,100,104,204,-4,-0.0196078431372549
31723,Ridge Rd & Southern Ave SE,38.872976,-76.935246,90,94,184,-4,-0.021739130434782608
31823,United Medical Center,38.835737,-76.983144,22,26,48,-4,-0.08333333333333333
name:11th & O St NW,11th & O St NW,38.91,-77.03,0,4,4,-4,-1.0
name:14th & V St NW,14th & V St NW,38.92,-77.03,0,4,4,-4,-1.0
name:17th & Upshur St NW,17th & Upshur St NW,38.94,-77.04,0,4,4,-4,-1.0
name:23rd & M St NW,23rd & M St NW,38.91,-77.05,0,4,4,-4,-1.0
name:9th & Ingraham St NW,9th & Ingraham St NW,38.95,-77.03,0,4,4,-4,-1.0
name:9th St & Pennsylvania Ave NW,9th St & Pennsylvania Ave NW,38.89,-77.02,0,4,4,-4,-1.0
name:Adams Mill & Columbia Rd NW,Adams Mill & Columbia Rd NW,38.92,-77.04,0,4,4,-4,-1.0
name:Arlington National Cemetery,Arlington National Cemetery,38.88,-77.07,0,4,4,-4,-1.0
name:Fort Totten Metro,Fort Totten Metro,38.95,-77.0,0,4,4,-4,-1.0
name:MBT & Bryant St NE,MBT & Bryant St NE,38.92,-77.0,0,4,4,-4,-1.0
name:New Jersey Ave & H St SE,New Jersey Ave & H St SE,38.88,-77.01,0,4,4,-4,-1.0
name:New Jersey Ave & N St NW/Dunbar HS,New Jersey Ave & N St NW/Dunbar HS,38.91,-77.02,0,4,4,-4,-1.0
name:Potomac Ave & 8th St SE,Potomac Ave & 8th St SE,38.88,-76.99,0,4,4,-4,-1.0
name:Wisconsin Ave & O St NW,Wisconsin Ave & O St NW,38.91,-77.06,0,4,4,-4,-1.0
31631,8th & F St NE,38.897274,-76.994749,13370,13375,26745,-5,-0.0001869508319312021
31047,Braddock Rd Metro North,38.814577,-77.052808,1309,1314,2623,-5,-0.0019062142584826535
